participant_id,session_id,turn_number,condition,synchrony_lsm,synchrony_embedding,stability_score,coherence_score,user_style_vector,bot_style_vector
67effc951ce344a94949e0e7,add4703c-2d24-4741-a8c3-90af879da7b3,10,static,0.8010806357852361,0.8160750269889832,-0.017686267505663,0.0840873814904548,"[0.014116049744188786, 0.4939, 7.0, 89.75, 0, 0, 0, 0.7142857142857143]","[0.016018899157643318, 0.6249, 17.0, 65.73, 0, 0, 0, 0.3235294117647059]"
67effc951ce344a94949e0e7,add4703c-2d24-4741-a8c3-90af879da7b3,11,static,0.5240132181651438,0.5330314040184021,-0.2445313908345396,0.720248526188211,"[0.9745080471038818, 0, 12.0, 85.69, 0, 0, 0, 0.5]","[0.0005040050600655377, 0.7096, 12.5, 77.23, 0, 0, 0, 0.4]"
67effc951ce344a94949e0e7,add4703c-2d24-4741-a8c3-90af879da7b3,12,static,0.8160738189283496,0.851078450679779,0.8073817117549471,0.8609243520146999,"[0.5045621991157532, 0.4019, 8.0, 106.67, 0, 0, 0, 0.5]","[0.0004300470172893256, 0.9188, 14.0, 85.18, 0, 0, 0, 0.42857142857142855]"
67effc951ce344a94949e0e7,add4703c-2d24-4741-a8c3-90af879da7b3,13,static,0.5,0.8015155792236328,0.841822073244697,0.5590711486663438,"[0.11694774776697159, 0.4939, 2.0, 35.61, 0, 0, 0, 0]","[0.0013856065925210714, 0.9392, 10.666666666666666, 74.19, 0, 0, 0, 0.46875]"
67effc951ce344a94949e0e7,add4703c-2d24-4741-a8c3-90af879da7b3,14,static,0.4588152992850741,0.6252134442329407,-0.1236893502427765,-0.7525529514721101,"[0.9979639053344727, 0, 7.0, 66.4, 0, 0, 0, 0.14285714285714285]","[0.008307905867695808, 0.9479, 13.0, 60.31, 0, 0, 0, 0.3076923076923077]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,1,adaptive,0.8199287087433087,0.5930997729301453,,-0.0094320417530611,"[0.23577484488487244, 0.8118, 7.333333333333333, 86.71, 0, 0, 0, 0.22727272727272727]","[0.008183763362467289, 0.9081, 9.333333333333334, 71.82, 0, 0, 0, 0.35714285714285715]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,2,adaptive,0.9531863272988996,0.6714271306991577,0.6517630698996119,0.1685242468659347,"[0.10474865883588791, 0, 23.0, 75.54, 0, 0, 0, 0.43478260869565216]","[0.00098026089835912, 0.8873, 10.666666666666666, 87.72, 0, 0, 0, 0.3125]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,3,adaptive,0.64033740149161,0.6594195365905762,0.531736750075214,0.8910773632136774,"[0.13957175612449646, 0.7717, 9.0, 105.15, 0, 0, 0, 0.3333333333333333]","[0.0022949818521738052, 0.9042, 14.5, 92.12, 0, 0, 0, 0.41379310344827586]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,4,adaptive,0.678360613644512,0.7898056507110596,0.0237699786132119,-0.2907557639792046,"[0.6761176586151123, 0, 11.0, 94.15, 0, 0, 0, 0.36363636363636365]","[0.0006839210400357842, 0.7906, 11.0, 70.29, 0, 0, 0, 0.3181818181818182]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,5,adaptive,0.7467751495559206,0.8852081298828125,-0.7864320180326658,0.2328688147896745,"[0.0008026096620596945, 0.9033, 10.5, 62.34, 0, 0, 0, 0.19047619047619047]","[0.0007748702773824334, 0.8516, 16.0, 65.22, 0, 0, 0, 0.34375]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,6,adaptive,0.7602856487118836,0.5882851481437683,-0.5774531574677324,0.4563790980879268,"[0.41615378856658936, 0.6652, 15.5, 98.55, 0, 0, 0, 0.2903225806451613]","[0.00207641557790339, 0.5938, 13.333333333333334, 85.39, 0, 0, 0, 0.325]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,7,adaptive,0.6210615876744132,0.7751439809799194,-0.5036817053535874,-0.3222571113626924,"[0.007551364600658417, 0, 7.5, 98.72, 0, 0, 0, 0.4]","[0.0028447580989450216, 0.8858, 16.0, 66.23, 0, 0, 0, 0.3125]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,8,adaptive,0.7393981325627659,0.9183045625686646,0.2241423212927122,0.6811674471599428,"[0.09833485633134842, 0.0772, 12.0, 68.77, 0, 0, 0, 0.4166666666666667]","[0.0007560786325484514, 0.875, 21.0, 69.11, 0, 0, 0, 0.42857142857142855]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,9,adaptive,0.7111530218838298,0.7197086215019226,0.8882908347912997,0.8537972008877063,"[0.017136618494987488, 0.5423, 21.0, 85.02, 0, 0, 0, 0.42857142857142855]","[0.000427493650931865, 0.93, 18.5, 80.11, 0, 0, 0, 0.40540540540540543]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,10,adaptive,0.7240172114301253,0.938953161239624,-0.4778245798881024,-0.6897443760868678,"[0.0018226667307317257, 0.7096, 7.0, 90.77, 0, 0, 0, 0.35714285714285715]","[0.001811172696761787, 0.9371, 14.0, 68.06, 0, 0, 0, 0.2619047619047619]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,11,adaptive,0.6141041712739395,0.7313578128814697,-0.387562267405821,-0.0299551642107427,"[0.5505313277244568, -0.2244, 31.0, 83.33, 0, 0, 0, 0.4838709677419355]","[0.0006527589866891503, 0.4919, 18.0, 55.74, 0, 0, 0, 0.3333333333333333]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,12,adaptive,0.7305698849211126,0.6966825723648071,0.7005991238138756,0.3404203471675803,"[0.9661129713058472, 0.5262, 33.0, 64.38, 0, 0, 0, 0.3939393939393939]","[0.0012016716646030545, 0.7783, 17.333333333333332, 65.01, 0, 0, 0, 0.34615384615384615]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,13,adaptive,0.8447518362194891,0.7285336256027222,0.5544153420488944,-0.5674672815379358,"[0.0018415335798636079, 0.5023, 13.666666666666666, 84.98, 0, 0, 0, 0.43902439024390244]","[0.00045519525883719325, 0.8016, 17.5, 55.74, 0, 0, 0, 0.2857142857142857]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,14,adaptive,0.5,0.8208058476448059,-0.5608918519439232,-0.0248495529785064,"[0.011844228021800518, 0, 4.0, 119.19, 0, 0, 0, 0.5]","[0.01224310789257288, 0.4003, 6.666666666666667, 83.62, 0, 0, 0, 0.3]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,15,adaptive,0.6615821442335779,0.9646554589271544,0.4166408522451781,-0.7518144449562869,"[0.0006407489418052137, 0.6239, 3.5, 66.4, 0, 0, 0, 0.14285714285714285]","[0.0008538983529433608, 0.9348, 9.333333333333334, 64.07, 0, 0, 0, 0.25]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,16,adaptive,0.6722363729631615,0.5275408029556274,0.4797300355864494,0.2052390654460885,"[0.02102763205766678, 0.5777, 9.0, 105.15, 0, 0, 0, 0.3333333333333333]","[0.000633625197224319, 0.9139, 11.0, 87.21, 0, 0, 0, 0.3181818181818182]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,17,adaptive,0.8834748578115981,0.6986712217330933,0.751325485286957,0.7309952790912704,"[0.33916670083999634, 0, 16.0, 83.66, 0, 0, 0, 0.3125]","[0.000502111273817718, 0.8074, 14.5, 84.17, 0, 0, 0, 0.3448275862068966]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,18,adaptive,0.8399512639386224,0.7775536179542542,-0.1801874935042582,0.1180005100882628,"[0.02118624560534954, 0.7184, 16.0, 99.57, 0, 0, 0, 0.3125]","[0.0011887828586623073, 0.7096, 18.5, 64.2, 0, 0, 0, 0.32432432432432434]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,19,adaptive,0.6433766447146027,0.5492544174194336,0.9111638279271506,0.0207725246817229,"[0.020061343908309937, 0.2732, 16.0, 91.11, 0, 0, 0, 0.46875]","[0.0033329003490507603, 0.7096, 19.0, 56.25, 0, 0, 0, 0.34210526315789475]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,20,adaptive,0.8015881068758534,0.7492222189903259,0.5702966446444194,0.4204284638795261,"[0.38784971833229065, 0.1901, 17.0, 71.14, 0, 0, 0, 0.35294117647058826]","[0.0014468224253505468, 0.9001, 23.0, 78.59, 0, 0, 0, 0.32608695652173914]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,21,adaptive,0.7683305020509639,0.585046112537384,-0.0396428676544831,-0.4017376053614048,"[0.9540983438491821, 0.3291, 14.5, 83.15, 0, 0, 0, 0.3793103448275862]","[0.01879701390862465, 0.8648, 14.333333333333334, 67.76, 0, 0, 0, 0.27906976744186046]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,22,adaptive,0.5320770003835442,0.5951062440872192,-0.097157759423236,0.1334047379733329,"[0.5469815135002136, 0, 13.0, 76.22, 0, 0, 0, 0.34615384615384615]","[0.0016654601786285639, 0.8126, 18.333333333333332, 65.01, 0, 0, 0, 0.32727272727272727]"
66fc2bcdcab83810a0978eea,25267f2d-322c-4ad8-9d37-fee29184db7c,23,adaptive,0.7079379346117006,0.613139808177948,-0.2999403148018278,0.1552004401501115,"[0.11813484877347946, 0.3612, 14.0, 74.19, 0, 0, 0, 0.42857142857142855]","[0.0008629390504211187, 0.9513, 12.333333333333334, 55.24, 0, 0, 0, 0.43243243243243246]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,1,static,0.6722246827970759,0.8131102323532104,,0.0454054802692781,"[0.31886887550354004, 0.296, 13.0, 102.61, 0, 0, 0, 0.38461538461538464]","[0.005861477926373482, 0.9459, 12.666666666666666, 77.94, 0, 0, 0, 0.3157894736842105]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,2,static,0.4336692309267785,0.73928302526474,0.8812424201490184,0.1883418958658609,"[0.0008779332274571061, 0.8126, 6.0, 83.32, 0, 0, 0, 0.25]","[0.0011080491822212934, 0.9738, 11.75, 78.25, 0, 0, 0, 0.3404255319148936]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,3,static,0.8286087264904947,0.9878033399581908,0.8099378572953905,0.0337450875352136,"[0.0009991698898375034, 0.8074, 12.333333333333334, 93.85, 0, 0, 0, 0.24324324324324326]","[0.0003759597020689398, 0.8588, 10.333333333333334, 88.02, 0, 0, 0, 0.2903225806451613]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,4,static,0.7401050003778423,0.7340702414512634,-0.5833064412187572,0.1959684852028407,"[0.02458290196955204, 0.8074, 13.0, 68.77, 0, 0, 0, 0.3076923076923077]","[0.00043751325574703515, 0.9467, 15.0, 57.57, 0, 0, 0, 0.4]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,5,static,0.7634365637518766,0.9734907746315002,0.3506652627808019,0.8020479782508412,"[0.0006359475664794445, 0.4215, 10.0, 45.42, 0, 0, 0, 0.2]","[0.0005713573191314936, 0.765, 13.333333333333334, 75.91, 0, 0, 0, 0.4]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,6,static,0.4295553137050217,0.7413721084594727,0.9047562673058026,0.6360147897032444,"[0.027018224820494652, 0.5402, 13.0, 101.6, 0, 0, 0, 0.3076923076923077]","[0.0006163668003864586, 0.9168, 12.0, 77.53, 0, 0, 0, 0.4166666666666667]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,7,static,0.5270740016977671,0.7379966378211975,0.9010227395222736,0.7102331851530297,"[0.4628448486328125, 0.4019, 9.0, 80.28, 0, 0, 0, 0.3333333333333333]","[0.001502560917288065, 0.9714, 14.333333333333334, 75.5, 0, 0, 0, 0.3953488372093023]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,8,static,0.5181615199561437,0.7155295610427856,-0.6763833065510383,-0.5366074101128335,"[0.006313813850283623, 0.2023, 13.0, 59.3, 0, 0, 0, 0.38461538461538464]","[0.0014331171987578273, 0.6124, 11.0, 70.5, 0, 0, 0, 0.24242424242424243]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,9,static,0.5672864466248272,0.7242296934127808,-0.6858648570664392,0.6148585427646969,"[0.000765824515838176, 0, 7.5, 73.34, 0, 0, 0, 0.4666666666666667]","[0.001630274928174913, 0.9595, 16.0, 74.49, 0, 0, 0, 0.3541666666666667]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,10,static,0.8696558687806943,0.8850862979888916,-0.2676134930428111,-0.8329756536493322,"[0.0011432116152718663, 0.8885, 19.0, 79.6, 0, 0, 0, 0.3684210526315789]","[0.00394998025149107, 0.9477, 16.5, 49.31, 0, 0, 0, 0.24242424242424243]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,11,static,0.5,0.7710924744606018,-0.6460660780356677,0.4220156069576207,"[0.0006858749547973275, 0.4019, 5.0, 75.88, 0, 0, 0, 0.4]","[0.0010715414537116885, 0.967, 11.666666666666666, 72.66, 0, 0, 0, 0.4]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,12,static,0.6483739187800073,0.7140061855316162,0.2288219534375866,-0.3940137444825597,"[0.37782761454582214, 0.4019, 8.0, 81.29, 0, 0, 0, 0.25]","[0.003450972493737936, 0.802, 11.0, 71.1, 0, 0, 0, 0.30303030303030304]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,13,static,0.4585942202680416,0.6951770782470703,0.6273849185019453,-0.4918978278492403,"[0.001354679581709206, 0, 17.0, 64.71, 0, 0, 0, 0.4117647058823529]","[0.0005381194059737027, 0.9552, 13.0, 68.47, 0, 0, 0, 0.3076923076923077]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,14,static,0.5,0.69248366355896,-0.0814432009370906,-0.1313778488342589,"[0.9964859485626221, -0.296, 1.0, 121.22, 0, 0, 0, 1.0]","[0.020869780331850052, 0.8505, 18.0, 73.47, 0, 0, 0, 0.25925925925925924]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,15,static,0.7251349664996152,0.6736562252044678,-0.6711985200378516,-0.3856124146224418,"[0.004470610059797764, 0.4215, 15.0, 65.73, 0, 0, 0, 0.4]","[0.0004998372751288116, 0.8016, 8.666666666666666, 43.39, 0, 0, 0, 0.38461538461538464]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,16,static,0.4715745428758836,0.7569155693054199,0.9141092981745496,-0.5445693348928149,"[0.003038242692127824, 0.4019, 6.0, 117.16, 0, 0, 0, 0.3333333333333333]","[0.0007181456894613802, 0.784, 12.0, 60.61, 0, 0, 0, 0.3333333333333333]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,17,static,0.5,0.78046053647995,0.7585675696965288,-0.8812496721387788,"[0.011257498525083065, 0.4019, 4.0, 119.19, 0, 0, 0, 0.5]","[0.0016394671984016895, 0.6996, 9.666666666666666, 51.34, 0, 0, 0, 0.2413793103448276]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,18,static,0.5609337682229104,0.8377853631973267,0.6659987206157899,-0.8877265457431278,"[0.003669239114969969, 0, 10.0, 87.72, 0, 0, 0, 0.4]","[0.0009629325359128416, 0.9476, 14.25, 58.99, 0, 0, 0, 0.24561403508771928]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,19,static,0.6732329482512983,0.7210602760314941,0.9013962660076684,-0.8169200104592749,"[0.005611906759440899, 0.4767, 16.0, 74.19, 0, 0, 0, 0.3125]","[0.0006093850824981928, 0.9654, 16.666666666666668, 49.11, 0, 0, 0, 0.24]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,20,static,0.5,0.6815011501312256,0.7558608678276545,-0.495368523503928,"[0.9927350282669067, 0.3182, 1.0, 121.22, 0, 0, 0, 0]","[0.0005329761188477278, 0.9628, 16.5, 69.41, 0, 0, 0, 0.24242424242424243]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,21,static,0.5,0.7035821676254272,0.4322796065977186,0.262786350081639,"[0.9954698085784912, 0.4019, 1.0, 121.22, 0, 0, 0, 0]","[0.00047345898929052055, 0.5809, 22.666666666666668, 79.3, 0, 0, 0, 0.27941176470588236]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,22,static,0.4455258933092823,0.6211399435997009,-0.7134397503038992,-0.6727988203575175,"[0.9851375818252563, 0.4019, 6.0, 99.23, 0, 0, 0, 0.5]","[0.0003838532720692456, 0.9545, 9.333333333333334, 63.05, 0, 0, 0, 0.2857142857142857]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,23,static,0.5,0.67280113697052,-0.001011159096707,-0.5203397677514996,"[0.9980883002281189, 0.4019, 3.0, 119.19, 0, 0, 0, 0.6666666666666666]","[0.01016176026314497, 0.886, 15.5, 57.27, 0, 0, 0, 0.3225806451612903]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,24,static,0.5,0.6357463002204895,0.3817306414373981,0.2987442727213283,"[0.9975729584693909, 0, 3.0, 9.21, 0, 0, 0, 0]","[0.034029290080070496, 0.6786, 17.0, 74.69, 0, 0, 0, 0.35294117647058826]"
67203bff74dea717e8b9e1ea,28f02ccc-efc4-476c-85f6-69f5b4be2be2,25,static,0.5393370452812465,0.5823126435279846,-0.1629631531435251,-0.5056882604512163,"[0.9954686164855957, 0.8126, 12.0, 101.6, 0, 0, 0, 0.4166666666666667]","[0.0023326710797846317, 0.9217, 13.666666666666666, 76.22, 0, 0, 0, 0.21951219512195122]"
67cb01a82dda2577eb6ee320,c9f0a546-5bce-4acc-ad26-bdcbb0396a69,1,static,0.6550877155077133,0.5921420454978943,,-0.0900578595983052,"[0.9967620372772217, 0.0717, 9.0, 96.18, 0, 0, 0, 0.4444444444444444]","[0.0010917381150647998, -0.2716, 14.5, 59.3, 0, 0, 0, 0.27586206896551724]"
67cb01a82dda2577eb6ee320,c9f0a546-5bce-4acc-ad26-bdcbb0396a69,2,static,0.8476282977364813,0.5630364418029785,-0.2733479135414631,0.5997171083742833,"[0.9919672608375549, 0.7425, 16.0, 80.62, 0, 0, 0, 0.375]","[0.000655279669445008, 0.8777, 13.0, 93.64, 0, 0, 0, 0.34615384615384615]"
67cb01a82dda2577eb6ee320,c9f0a546-5bce-4acc-ad26-bdcbb0396a69,3,static,0.5862125426398178,0.5547043085098267,0.1885442971528017,0.5892696087950514,"[0.9896373152732849, 0.8932, 26.0, 76.22, 0, 0, 0, 0.4230769230769231]","[0.0005181800224818289, 0.9377, 18.0, 72.16, 0, 0, 0, 0.3611111111111111]"
67cb01a82dda2577eb6ee320,c9f0a546-5bce-4acc-ad26-bdcbb0396a69,4,static,0.5,0.6405695080757141,0.7615130589380317,0.8061233570342554,"[0.9786649346351624, 0.4019, 4.0, 92.8, 0, 0, 0, 0.5]","[0.0006753149209544063, 0.9605, 16.0, 83.15, 0, 0, 0, 0.375]"
67cb01a82dda2577eb6ee320,c9f0a546-5bce-4acc-ad26-bdcbb0396a69,5,static,0.7994632337755745,0.6119528412818909,0.2075532157921301,0.4324858085459917,"[0.9921724796295166, 0.8555, 18.0, 95.51, 0, 0, 0, 0.4444444444444444]","[0.0014216143172234297, 0.7579, 18.0, 64.2, 0, 0, 0, 0.3611111111111111]"
67cb01a82dda2577eb6ee320,c9f0a546-5bce-4acc-ad26-bdcbb0396a69,6,static,0.6343093809890403,0.6319832801818848,0.2420934056761672,0.8609373856510153,"[0.9935750365257263, 0.8746, 17.0, 88.06, 0, 0, 0, 0.4117647058823529]","[0.0006277331849560142, 0.9287, 14.5, 83.66, 0, 0, 0, 0.4827586206896552]"
67cb01a82dda2577eb6ee320,c9f0a546-5bce-4acc-ad26-bdcbb0396a69,7,static,0.5441146637883589,0.6021243333816528,0.4890366350319852,0.3505738377411409,"[0.9968974590301514, 0.296, 6.0, 90.77, 0, 0, 0, 0.3333333333333333]","[0.005842524580657482, 0.923, 18.0, 56.25, 0, 0, 0, 0.4166666666666667]"
67cb01a82dda2577eb6ee320,c9f0a546-5bce-4acc-ad26-bdcbb0396a69,8,static,0.833399417686984,0.5454406142234802,0.16522271120777,0.9571018334408524,"[0.9968917965888977, 0.3818, 14.0, 48.81, 0, 0, 0, 0.35714285714285715]","[0.0009163031354546547, 0.7964, 16.0, 82.65, 0, 0, 0, 0.375]"
67cb01a82dda2577eb6ee320,c9f0a546-5bce-4acc-ad26-bdcbb0396a69,9,static,0.5560454767249288,0.7124137878417969,0.2331859514201658,0.3691568171418252,"[0.0022923978976905346, 0.0772, 11.0, 51.85, 0, 0, 0, 0.45454545454545453]","[0.0004586695577017963, -0.0258, 17.0, 64.71, 0, 0, 0, 0.4117647058823529]"
67cb01a82dda2577eb6ee320,c9f0a546-5bce-4acc-ad26-bdcbb0396a69,10,static,0.5,0.6880627274513245,0.8757827250939032,-0.1176252743147099,"[0.9853988885879517, 0.296, 4.0, 92.8, 0, 0, 0, 0]","[0.0005258659366518259, 0.4767, 15.0, 58.28, 0, 0, 0, 0.3333333333333333]"
67cb01a82dda2577eb6ee320,c9f0a546-5bce-4acc-ad26-bdcbb0396a69,11,static,0.5,0.7745487093925476,0.5615978639612355,-0.7850134604229873,"[0.9006083011627197, 0.296, 1.0, 121.22, 0, 0, 0, 0]","[0.0035135627258569, 0.6908, 14.5, 59.8, 0, 0, 0, 0.27586206896551724]"
67cb01a82dda2577eb6ee320,c9f0a546-5bce-4acc-ad26-bdcbb0396a69,12,static,0.3502599198478296,0.6041580438613892,0.0919084697796762,0.4676643639182425,"[0.9985172152519226, 0, 10.0, 86.71, 0, 0, 0, 0.4]","[0.000866055313963443, 0, 14.5, 85.18, 0, 0, 0, 0.3793103448275862]"
67cb01a82dda2577eb6ee320,c9f0a546-5bce-4acc-ad26-bdcbb0396a69,13,static,0.7881981227075859,0.4809757769107818,0.6684348318029347,0.5279077954258122,"[0.990519642829895, -0.3612, 18.0, 62.85, 0, 0, 0, 0.3333333333333333]","[0.00038698664866387844, 0.7184, 13.0, 77.23, 0, 0, 0, 0.34615384615384615]"
67cb01a82dda2577eb6ee320,c9f0a546-5bce-4acc-ad26-bdcbb0396a69,14,static,0.5,0.6305223107337952,0.1520379718064263,-0.0357405898683271,"[0.9989233613014221, 0.7506, 4.0, 118.18, 0, 0, 0, 0.25]","[0.022656003013253212, 0, 14.5, 60.31, 0, 0, 0, 0.3103448275862069]"
67cb01a82dda2577eb6ee320,c9f0a546-5bce-4acc-ad26-bdcbb0396a69,15,static,0.5,0.6776936650276184,-0.0494424158415847,-0.4551118341594289,"[0.9927350282669067, 0.3182, 1.0, 121.22, 0, 0, 0, 0]","[0.0028259512037038803, 0.836, 11.0, 74.19, 0, 0, 0, 0.2727272727272727]"
6029acb673830e93bcc9230f,c0947c37-8fe8-45a8-86d3-368d746bcb44,1,adaptive,0.6885175361449332,0.831636905670166,,0.8116227538149786,"[0.0008223946206271648, -0.802, 11.5, 78.75, 0, 0, 0, 0.30434782608695654]","[0.0009287152788601816, 0.5255, 14.0, 84.68, 0, 0, 0, 0.40476190476190477]"
6029acb673830e93bcc9230f,c0947c37-8fe8-45a8-86d3-368d746bcb44,2,adaptive,0.6592624687495408,0.8423169255256653,-0.4380442988144595,-0.5306462253759552,"[0.000430270069045946, 0.4588, 11.0, 64.71, 0, 0, 0, 0.2727272727272727]","[0.0024519991129636765, 0.9423, 12.666666666666666, 78.55, 0, 0, 0, 0.18421052631578946]"
6029acb673830e93bcc9230f,c0947c37-8fe8-45a8-86d3-368d746bcb44,3,adaptive,0.8425321578987196,0.7815845608711243,0.5985858400044413,0.3109907804150553,"[0.0004388469969853759, 0.7543, 10.0, 96.89, 0, 0, 0, 0.4]","[0.00305671663954854, 0.9636, 13.333333333333334, 94.15, 0, 0, 0, 0.3]"
6029acb673830e93bcc9230f,c0947c37-8fe8-45a8-86d3-368d746bcb44,4,adaptive,0.5944439211841988,0.7795355319976807,0.5110620237961055,-0.4461983810175776,"[0.05103258043527603, 0.3612, 7.0, 116.15, 0, 0, 0, 0.5714285714285714]","[0.004698974546045065, 0.9552, 14.0, 68.47, 0, 0, 0, 0.30952380952380953]"
6029acb673830e93bcc9230f,c0947c37-8fe8-45a8-86d3-368d746bcb44,5,adaptive,0.5,0.6298614740371704,-0.1527692198133383,-0.0897906287705974,"[0.02284390479326248, 0, 4.0, 93.81, 0, 0, 0, 0.5]","[0.0014237711438909173, 0.9366, 17.0, 48.3, 0, 0, 0, 0.38235294117647056]"
6029acb673830e93bcc9230f,c0947c37-8fe8-45a8-86d3-368d746bcb44,6,adaptive,0.5266359409693983,0.8574506044387817,-0.7470550082152343,0.3234773595260337,"[0.026099270209670067, 0.3987, 8.5, 90.26, 0, 0, 0, 0.23529411764705882]","[0.0006004488095641136, 0.8832, 11.0, 87.72, 0, 0, 0, 0.3333333333333333]"
6029acb673830e93bcc9230f,c0947c37-8fe8-45a8-86d3-368d746bcb44,7,adaptive,0.4998988379039693,0.76924067735672,0.6191139614244365,-0.3744450586873236,"[0.0005924956640228629, 0.34, 6.0, 49.48, 0, 0, 0, 0.16666666666666666]","[0.0005297455354593694, 0.8932, 9.333333333333334, 67.76, 0, 0, 0, 0.32142857142857145]"
6029acb673830e93bcc9230f,c0947c37-8fe8-45a8-86d3-368d746bcb44,8,adaptive,0.7692467730517939,0.5903704166412354,0.1971087432633244,-0.4399181629024813,"[0.0008277761517092586, 0.3595, 15.0, 62.01, 0, 0, 0, 0.3]","[0.0005128725315444171, 0.5574, 13.0, 60.31, 0, 0, 0, 0.3076923076923077]"
6029acb673830e93bcc9230f,c0947c37-8fe8-45a8-86d3-368d746bcb44,9,adaptive,0.7762913017405918,0.8553032279014587,0.3086497064613871,-0.9685909145155724,"[0.0006119424942880869, 0.4019, 5.0, 64.37, 0, 0, 0, 0.2]","[0.0011643869802355766, 0.9286, 12.333333333333334, 53.17, 0, 0, 0, 0.2702702702702703]"
6029acb673830e93bcc9230f,c0947c37-8fe8-45a8-86d3-368d746bcb44,10,adaptive,0.4164185288863512,0.6793478727340698,0.545349288479245,-0.4604934814590387,"[0.00036580004962161183, 0.0258, 13.5, 85.18, 0, 0, 0, 0.37037037037037035]","[0.000476778979646042, 0.9344, 12.666666666666666, 43.69, 0, 0, 0, 0.3684210526315789]"
